slot_id,weather,occupied,edge_density,foreground_ratio,gradient_magnitude,local_variance,largest_component,intensity_std,otsu_separability,mean_saturation
94,sunny,0,0.12014134275618374,0.9696702002355713,0.04332693849159206,0.04885427425144723,0.9696702002355713,0.2210300302027922,0.619268022136446,0.10920113628490265
95,sunny,0,0.16513216513216514,0.9910899910899911,0.0448814403099906,0.04542058697993103,0.9910899910899911,0.21312106179336437,0.6026163766338977,0.14041824630059924
96,sunny,0,0.16582235731171902,1.0,0.04796800207230824,0.04263503938775992,1.0,0.20648254015233328,0.613766944961103,0.12424128043652449
97,sunny,0,0.14758751182592242,1.0,0.041425265645433466,0.03198368356873827,1.0,0.17883982657321681,0.5791702726931597,0.13552105168778328
98,sunny,0,0.17190278601066983,0.970954356846473,0.04391264760038393,0.04119349593266477,0.970954356846473,0.20296180904954697,0.5726826378862273,0.15286097841626278
99,sunny,0,0.20248328557784145,0.9102196752626552,0.040657665931394735,0.04118997806753602,0.8694683221903853,0.2029531425416616,0.5886473303088244,0.14658751115855448
100,sunny,0,0.17082228116710876,0.9904509283819629,0.04210835626217758,0.030751085636043625,0.9904509283819629,0.1753598746465212,0.5802319650491685,0.13826702033598587
1,sunny,0,0.20413026211278792,0.9920571882446386,0.04888103405943022,0.08056205020556294,0.988880063542494,0.28383454723758156,0.6967722167092902,0.1345138531981498
2,sunny,1,0.22045611610228058,0.5127850725639254,0.09730585938441806,0.26401058078103756,0.27297857636489287,0.5138195994520233,0.796491637394614,0.13188340989471117
3,sunny,0,0.13726993865030676,0.9401840490797546,0.05644109203718135,0.1101091316728371,0.9401840490797546,0.33182696043696797,0.7258241181193653,0.14270119090581018
4,sunny,0,0.11492734478203434,1.0,0.03582220232340079,0.050410441788468055,1.0,0.22452269771332264,0.7820101341079604,0.13699070116818193
5,sunny,0,0.1456953642384106,1.0,0.03827769291900953,0.06966947171472627,1.0,0.26394975225358003,0.7914226491533973,0.1398746915984937
6,sunny,1,0.19284603421461896,0.723950233281493,0.10070559794306883,0.2796265820426564,0.41601866251944014,0.5287972976884965,0.8095771704291753,0.06688317628762236
7,sunny,0,0.15715539947322213,1.0,0.04403588178691903,0.07482362015091164,1.0,0.2735390651276553,0.8206326248422726,0.1586599872609272
8,sunny,0,0.07426470588235294,0.7389705882352942,0.03386647327328093,0.09461908515356751,0.6580882352941176,0.30760215401321156,0.8456587204757194,0.14110149942329875
9,sunny,1,0.24257425742574257,0.4816124469589816,0.09843946146197946,0.18969644138950573,0.2581329561527581,0.435541549555844,0.6748864354449076,0.33273150844496213
10,sunny,0,0.10725552050473186,0.944794952681388,0.04313241996225932,0.07554211906851238,0.944794952681388,0.27484926608690874,0.7745381024481834,0.1384053937032226
11,sunny,0,0.14349112426035504,0.8964497041420119,0.03531365038412343,0.05778382401098893,0.7514792899408284,0.24038266162722494,0.7163581319753977,0.1278860656688711
12,sunny,0,0.07898351648351648,0.9313186813186813,0.03326510359308974,0.05601598848148147,0.9313186813186813,0.23667697074595465,0.7874550642447317,0.12373141564318035
13,sunny,0,0.136986301369863,0.8348954578226387,0.037010213971489576,0.07023209551183705,0.7332372025955299,0.2650133874200265,0.7593682489015691,0.12882649815513803
14,sunny,0,0.13719512195121952,0.8146341463414634,0.03966717360889919,0.08349900027011073,0.6725609756097561,0.2889619356768478,0.7685623582832362,0.1333428981348637
15,sunny,1,0.2537878787878788,0.42487373737373735,0.10870588189040892,0.18193028814253318,0.12247474747474747,0.4265328687716026,0.7452067940719229,0.18099376114081997
16,sunny,0,0.09628975265017668,1.0,0.0320550945636994,0.048950705114493225,1.0,0.2212480623971501,0.7562114216109633,0.13106769209450564
17,sunny,0,0.017040358744394617,1.0,0.028168810875560446,0.06289417590669379,1.0,0.25078711272051796,0.8686588023620849,0.1332383715818166
18,sunny,0,0.13556851311953352,1.0,0.038130412426578414,0.05343537122487152,1.0,0.2311609206264578,0.7904700460408028,0.141605213513977
19,sunny,0,0.0967741935483871,0.8029953917050692,0.031239646287464277,0.04843227866731765,0.755184331797235,0.22007334838030174,0.8043226428683016,0.11090403903496883
20,sunny,1,0.2341296928327645,0.7112627986348122,0.09919493028928263,0.22244119320598,0.689419795221843,0.4716367174065013,0.7047353782036756,0.11016529478685672
21,sunny,0,0.09712509712509712,0.9712509712509713,0.04987586227443071,0.07781247797572881,0.9712509712509713,0.27894888057801703,0.6079182181945261,0.13556073556073556
22,sunny,0,0.18333333333333332,1.0,0.047348705177145844,0.07162561082195473,1.0,0.26762961499422055,0.7357063526457586,0.11724521907528443
23,sunny,1,0.19465081723625557,0.8179791976225854,0.0985900707928794,0.22709544064145704,0.8179791976225854,0.47654531856000537,0.747821874867637,0.11343414037234507
24,sunny,1,0.15752351097178682,0.5431034482758621,0.07422062352357181,0.16844491911509824,0.5078369905956113,0.4104204175173285,0.7061771181533976,0.16810498494068474
25,sunny,0,0.0665083135391924,0.880443388756928,0.04873498903205704,0.14999184016680583,0.880443388756928,0.3872878001781179,0.8702909745681869,0.065083135391924
26,sunny,0,0.04450261780104712,1.0,0.024911339865470013,0.011852315596050425,1.0,0.1088683406507623,0.7385704820192681,0.05428600759675598
27,sunny,1,0.25476190476190474,0.7095238095238096,0.10990351155640228,0.16681618041552132,0.4507936507936508,0.4084313656118018,0.7050779047053376,0.1526206037970744
28,sunny,1,0.22950819672131148,0.38226527570789864,0.10497873350125386,0.21026561648143807,0.37183308494783907,0.4585472892531784,0.7699990708715098,0.12135530814412203
29,sunny,0,0.05933917734322319,0.8759271746459879,0.05537239769784562,0.17446699703903415,0.8759271746459879,0.4176924670604369,0.8604093453687099,0.07070194227387516
30,sunny,1,0.22017045454545456,0.3039772727272727,0.09019970054379695,0.19903714805633402,0.1981534090909091,0.4461357955335281,0.7586321011781448,0.166677807486631
31,sunny,1,0.2661654135338346,0.6481203007518797,0.11888688859345595,0.1601062647773791,0.5022556390977444,0.40013280892396097,0.7120324038658287,0.12115877930119416
32,sunny,0,0.06277190801740211,0.8123057799875699,0.06020783379181293,0.22630137529707586,0.8123057799875699,0.47571144120892855,0.8918627098080764,0.07678134025518224
33,sunny,0,0.016749379652605458,1.0,0.018873237639527515,0.005067416394531898,1.0,0.07118578786901146,0.6160949259223143,0.05636646718240646
34,sunny,1,0.20643594414086217,0.7213114754098361,0.09979293760761719,0.2274823811497673,0.7213114754098361,0.47695113077732326,0.7278524266293218,0.08251485172089479
35,sunny,1,0.18575197889182057,0.37678100263852243,0.10495562328888154,0.2236076049489232,0.35989445910290235,0.47287165800978515,0.7885984169528851,0.16415127528583992
36,sunny,1,0.15877598152424943,0.7523094688221709,0.0882086329861903,0.2562289627001959,0.7523094688221709,0.5061906386927715,0.7968629105361293,0.05631934066929312
37,sunny,0,0.05606060606060606,0.8727272727272727,0.040704052906129336,0.11034087685973558,0.8727272727272727,0.33217597273092403,0.8521885413488335,0.06280649633590811
38,sunny,1,0.198427382053654,0.7303422756706753,0.1189576088305333,0.2850985753496068,0.7303422756706753,0.5339462288935158,0.7624520574018364,0.11141644446862928
39,sunny,0,0.0,1.0,0.010540177607822014,0.0013087961763096423,1.0,0.03617728812818399,0.6431304393046239,0.04730895034195659
40,sunny,1,0.09924343569203382,0.8842901646639965,0.06145330049414217,0.13337614120549113,0.8842901646639965,0.365206984059028,0.7833842411700166,0.03321378395594998
41,sunny,0,0.0,1.0,0.013644627119495947,0.0037626583133928675,1.0,0.06134051119279059,0.7268813771998882,0.04861830742659758
42,sunny,0,0.030221262817053427,1.0,0.015854223863106674,0.005722001302736581,1.0,0.07564391120729136,0.6598456457081079,0.049687311513920196
43,sunny,0,0.0,1.0,0.011238894023977602,0.0016321116349514821,1.0,0.04039940141823245,0.7053208587331288,0.045533628776687755
44,sunny,1,0.23401688781664656,0.8142340168878166,0.11989483140530281,0.2304373602218166,0.8142340168878166,0.48003891532022336,0.7555392474476476,0.10348636438894013
45,sunny,0,0.12702078521939955,0.9722863741339491,0.04737311165244326,0.1126480774966454,0.9722863741339491,0.3356308649344476,0.7995244346013248,0.09191233075216229
46,sunny,0,0.10462505612932196,0.9012123933542883,0.04537706639098878,0.18796986315035621,0.9012123933542883,0.4335549136503428,0.7708649700455179,0.12039585479454468
47,sunny,1,0.13125,0.7723958333333333,0.08541469672731038,0.30562147564772096,0.7723958333333333,0.552830422143826,0.8269916007428623,0.07640318627450982
48,sunny,0,0.08078910286519493,0.8806951620479098,0.054434482858769485,0.21060868114170264,0.8806951620479098,0.45892121452565543,0.7371560182861723,0.13045800753368514
49,sunny,1,0.142433234421365,0.811078140454995,0.07873293045580634,0.21906769735380308,0.804648862512364,0.46804668287875206,0.8061274826351782,0.09659432516824731
50,sunny,0,0.1453940066592675,0.9450610432852387,0.07833240237170119,0.15150430666001086,0.9450610432852387,0.38923554136282423,0.7726234398979552,0.10087049248112119
51,sunny,1,0.1827956989247312,0.5,0.09177272580018149,0.3222751412431974,0.5,0.5676928229625573,0.8484557913470334,0.14278761683885025
52,sunny,1,0.2211690363349131,0.47919957872564506,0.08378870124557669,0.2316471266939352,0.4186413902053712,0.48129733709416594,0.7640592667408151,0.16814215944408306
53,sunny,1,0.21134751773049645,0.7442080378250591,0.08953697506994572,0.14569243260031217,0.7442080378250591,0.3816967809666623,0.6405427787261263,0.42079636582765495
54,sunny,1,0.13292910447761194,0.8250932835820896,0.09348535078201797,0.28410584576257963,0.8250932835820896,0.5330158025448961,0.8201078259683586,0.05643473807433421
55,sunny,1,0.1675338189386056,0.6233090530697191,0.0909701069923377,0.30022887624477884,0.41883454734651404,0.5479314521404834,0.8407402764751276,0.08657036175552427
56,sunny,1,0.14656415185007207,0.624699663623258,0.09201517490976517,0.3413798074589156,0.4766938971648246,0.5842771666417537,0.8527443620924472,0.08480839716953575
57,sunny,0,0.058280438545874204,0.8765147143681478,0.02722377417284551,0.08945341149361566,0.8055395268320831,0.2990876317964614,0.8032290423406163,0.10595929081384428
58,sunny,1,0.18333333333333332,0.2601010101010101,0.0876050364928152,0.21869728222147458,0.16161616161616163,0.4676508122750078,0.7798148889314769,0.1808457120221826
59,sunny,1,0.22351694915254236,0.486228813559322,0.08233393636567785,0.11868248236278756,0.2298728813559322,0.3445032399888099,0.6398588667067003,0.19573778664007976
60,sunny,1,0.23104145601617795,0.6638018200202225,0.08661305450702186,0.2051063780233975,0.44337714863498484,0.4528867165455369,0.6791409674958082,0.13870219473026826
61,sunny,1,0.22870211549456831,0.6152086906803887,0.09649577151538988,0.12606742923436376,0.3602058319039451,0.3550597544560123,0.6809050798805806,0.41321091043621566
62,sunny,1,0.21771009588268472,0.3761985335589397,0.10272137661957738,0.17420084669987315,0.350253807106599,0.41737374941396727,0.7338684486178034,0.15921834046647423
63,sunny,1,0.16068559185859668,0.8441349758971612,0.06827730468526132,0.20549223658081384,0.8441349758971612,0.45331251535868033,0.8109994570633855,0.06793324721425795
64,sunny,1,0.18115942028985507,0.7821557971014492,0.09420138217113926,0.20959357367468734,0.7767210144927537,0.4578139072534684,0.76882291640915,0.1321842142654163
65,sunny,1,0.19581958195819582,0.7772277227722773,0.08099440656304215,0.216883853347698,0.7772277227722773,0.46570790561004866,0.7531526087790589,0.1441381393041265
66,sunny,0,0.11290322580645161,0.9887992831541219,0.051331875050476455,0.07456671019826144,0.9887992831541219,0.273069057562847,0.711303681366042,0.11198959870686626
67,sunny,1,0.19070904645476772,0.4640586797066015,0.09608825495480863,0.23489265048753483,0.21466992665036674,0.48465725052611647,0.7962485371742695,0.1500186969653387
68,sunny,0,0.08326105810928014,0.6795316565481353,0.06309475964417471,0.35853456191278693,0.6795316565481353,0.5987775562867957,0.9241344967353953,0.08977093005458904
69,sunny,1,0.16240357287860333,0.6187576126674786,0.09508359985006158,0.33102789795685916,0.6187576126674786,0.5753502393819431,0.8242198182153847,0.10359118881007538
70,sunny,1,0.17608409986859397,0.28602715724923344,0.07549729607483768,0.2424859674997978,0.12264564169951818,0.49242864203841535,0.8167751192010402,0.193065539838362
71,sunny,1,0.18819599109131402,0.8880846325167038,0.08859659423463769,0.1151742690382481,0.8880846325167038,0.33937334756614007,0.6638182337983413,0.4928293811956854
72,sunny,1,0.19112789051439358,0.7881075979235489,0.1069927506956077,0.2506929214634353,0.7881075979235489,0.5006924419875292,0.7634407587768031,0.08111854463352118
73,sunny,1,0.16750874465604354,0.7190050524679362,0.1032815880730543,0.2647053581267602,0.7190050524679362,0.5144952459710004,0.7822576621422354,0.08789465261425208
74,sunny,1,0.1906106600776562,0.8506883162725026,0.09230623349536068,0.18554246551795678,0.8506883162725026,0.43074640511321366,0.7526497144192562,0.08361814192673186
75,sunny,1,0.13417379558757317,0.840162089149032,0.09540572941532485,0.2660925636855311,0.840162089149032,0.5158416071678699,0.7961464981998306,0.06727582523329007
76,sunny,1,0.19842829076620824,0.7540275049115913,0.09290678722888836,0.20768247212712934,0.7442043222003929,0.45572192412383383,0.7477847653396548,0.10797026079587041
77,sunny,1,0.2023851280252543,0.3605752367590319,0.1000388322190166,0.19999808663083815,0.3423360224482638,0.44721145628308556,0.7646357323770667,0.16804286077812394
78,sunny,1,0.1662062615101289,0.8342541436464088,0.09358628250788902,0.20760948263955345,0.8305709023941068,0.45564183591890844,0.7759979347242928,0.08148087964467556
79,sunny,1,0.19215686274509805,0.5498039215686275,0.0953999792315226,0.24662645293406654,0.5427450980392157,0.4966149946730028,0.7777431225099076,0.11108342945021146
80,sunny,1,0.2290881688018086,0.6522230595327807,0.09348747986333854,0.19101645622255256,0.6522230595327807,0.4370542943646162,0.6612005655001739,0.16384591515581362
81,sunny,1,0.18796758104738154,0.6723815461346634,0.09791016681412217,0.28805642176766827,0.6723815461346634,0.5367088799038714,0.8027350780277187,0.0912571512395482
82,sunny,1,0.089198606271777,0.8229965156794425,0.05354500478442364,0.22131498414951944,0.8177700348432055,0.47044126535575026,0.8721407678822104,0.06358133497301359
83,sunny,1,0.13699141470698023,0.8480776409107876,0.0772219206011919,0.1960037225608623,0.8480776409107876,0.4427230766075587,0.7863951289198438,0.0559163867114595
84,sunny,1,0.12830882352941175,0.8944852941176471,0.06707372616174548,0.13591174272205656,0.8944852941176471,0.3686620982987762,0.7959211066791885,0.03596453287197232
85,sunny,1,0.07531212243254128,0.9496576721707611,0.05394583400023237,0.12383838457343833,0.9496576721707611,0.35190678392642327,0.7952931346560769,0.03736308861039382
86,sunny,1,0.16235893702220605,0.9417546414270113,0.07343976704367225,0.12498289798605162,0.9417546414270113,0.35352920386589226,0.6229326536805447,0.32979007402014315
87,sunny,1,0.13692946058091288,0.3397879207007838,0.09561131662148073,0.2624400362346154,0.3397879207007838,0.512289016312682,0.8366866463095874,0.15871595295564053
88,sunny,0,0.0004027386226339106,1.0,0.01748301712663382,0.004899902931891567,1.0,0.06999930665293455,0.6528937933713508,0.05626969273412143
89,sunny,0,0.0881636629322942,1.0,0.02854523164255928,0.028298737346483225,1.0,0.1682222855227072,0.6594820960445378,0.0970975043695023
90,sunny,0,0.07557227971150832,0.9962370649106302,0.026330314475249254,0.03503765103609898,0.9962370649106302,0.1871834689177946,0.6132979651007124,0.09839583371762001
91,sunny,1,0.14765721331689272,0.7743526510480888,0.09339593520156307,0.330317626611323,0.7743526510480888,0.5747326566424802,0.7960236506508421,0.08690312129784096
92,sunny,0,0.0611353711790393,0.9216885007278021,0.04552955258607844,0.1403086824133577,0.9216885007278021,0.3745780057789802,0.780980065326145,0.10416759425749922
93,sunny,0,0.04052888761138258,1.0,0.023065872702044746,0.040010604554789796,1.0,0.20002650963007326,0.7611273282932669,0.10300796374887983
94,sunny,0,0.08097762073027091,1.0,0.02815164021811707,0.028963195954859473,1.0,0.1701857689551611,0.6929965816917053,0.08983694773551353
95,sunny,0,0.09741609741609741,1.0,0.030681488207515144,0.0386539417652511,1.0,0.19660605729542288,0.6651391518527459,0.0987322163792752
96,sunny,0,0.06247889226612631,1.0,0.027925763472651098,0.02098152610988546,1.0,0.1448500124607708,0.6561873823265895,0.07835455695280476
97,sunny,0,0.008830022075055188,1.0,0.02108060207320907,0.011554063979102299,1.0,0.10748983198006358,0.6119390712081436,0.07436758367806283
98,sunny,1,0.18109069353882631,0.25844694724362777,0.09560429006635654,0.2102113026515214,0.2018375815056313,0.4584880616237694,0.7037804092149376,0.17175866197101247
99,sunny,1,0.14931550461636423,0.21840178287169693,0.07456655435783581,0.21084673431947965,0.1273479783508437,0.4591805029827373,0.7927835685761523,0.19073730733936362
100,sunny,0,0.03819628647214854,1.0,0.021523140085617218,0.015107347134426448,1.0,0.12291194870486127,0.6921542148069469,0.07605242627555
1,sunny,0,0.16679904686258937,1.0,0.061625183603758994,0.09663893511777452,0.9968228752978554,0.3108680348922586,0.7886600756412852,0.1345574607921008
2,sunny,0,0.19143054595715273,1.0,0.055921855415853,0.09057092524117744,1.0,0.300950037782316,0.7645122556174044,0.12575578953073974
3,sunny,0,0.17024539877300612,1.0,0.051865809545043356,0.07422006393543226,1.0,0.27243359546031076,0.7597531395935998,0.143089137495489
4,sunny,0,0.21862615587846765,1.0,0.05692505335618523,0.0733031559925414,1.0,0.2707455558130944,0.7221523139678727,0.13699847177972904
5,sunny,0,0.17963576158940397,1.0,0.055485746355278344,0.0868997007540679,1.0,0.2947875518980879,0.7664905169590546,0.1384755226593949
6,sunny,0,0.21228615863141523,0.9774494556765163,0.06737252178420336,0.12478157628042341,0.9774494556765163,0.3532443577474712,0.7874934940949062,0.12725886622144972
7,sunny,0,0.1826163301141352,0.704126426690079,0.04562498435755889,0.09104420743201688,0.591747146619842,0.3017353267882581,0.8254169467389398,0.18687531202120883
8,sunny,0,0.18823529411764706,0.7205882352941176,0.044323393031368306,0.09578306450540051,0.649264705882353,0.30948839155192964,0.7942275814546094,0.13313148788927334
9,sunny,0,0.15063649222065065,0.7644978783592645,0.04202908021180735,0.0750209553519688,0.7644978783592645,0.27389953514376175,0.765433560262642,0.14889480544693123
10,sunny,0,0.21529968454258674,0.8675078864353313,0.043524616635145466,0.06738749858444036,0.8675078864353313,0.25959102177163285,0.7268635153666692,0.15803488587864167
11,sunny,0,0.16494082840236687,0.8032544378698225,0.0467220278231758,0.05991601910187414,0.7218934911242604,0.24477748896063573,0.7287465642201796,0.12490428123912287
12,sunny,0,0.18818681318681318,0.7967032967032966,0.05372987874449435,0.06791961496862349,0.7259615384615384,0.2606139193685239,0.7349934363558489,0.13247953027364792
13,sunny,0,0.18817591925018023,0.8082191780821918,0.04747297268209524,0.0628724750619792,0.7303532804614276,0.25074384351760104,0.7179574296665131,0.1317641404074247
14,sunny,0,0.23109756097560977,0.7310975609756097,0.053133452050329266,0.07631711173183975,0.6701219512195122,0.2762555189165273,0.7367651535049315,0.16582974653275945
15,sunny,0,0.13194444444444445,0.6477272727272727,0.04291655976875173,0.05996318410239192,0.634469696969697,0.24487381261047886,0.7086441641110542,0.15104228560110913
16,sunny,0,0.20936395759717313,0.9328621908127208,0.04801227553172297,0.06087952964514599,0.9328621908127208,0.2467377750672685,0.6576029929531105,0.1294810503706783
17,sunny,0,0.17219730941704037,1.0,0.041763788561916725,0.06912867289807256,1.0,0.26292332132785895,0.8026158998810627,0.1403921568627451
18,sunny,0,0.24198250728862974,0.892128279883382,0.05806340861597217,0.06763688879525645,0.7259475218658892,0.26007093031566686,0.7026651238099488,0.14273995312410678
19,sunny,0,0.17569124423963134,0.8168202764976958,0.052971995732302615,0.058554989664348314,0.7453917050691244,0.2419813828879162,0.7023877125540282,0.1091149362970995
20,sunny,0,0.1924914675767918,0.7453924914675768,0.06263899239345547,0.07703196003744832,0.6764505119453925,0.27754632052586886,0.7246630383817388,0.1164451582680854
21,sunny,0,0.22455322455322455,0.9906759906759907,0.052397884263545844,0.04795845122862973,0.9906759906759907,0.21899418080996977,0.6885493294501643,0.13315660374483904
22,sunny,0,0.20925925925925926,0.9623456790123457,0.058309039553645,0.08049025100905874,0.9623456790123457,0.28370803832295405,0.723660977121569,0.09507141128056161
23,sunny,0,0.0713224368499257,1.0,0.04022052785196096,0.020536125489882342,1.0,0.1433043107861112,0.6977059085339908,0.029933280890365063
24,sunny,0,0.15595611285266459,1.0,0.047996501671335914,0.027429923710886882,1.0,0.1656198167819506,0.6804485988512456,0.024592783821992745
25,sunny,0,0.1163895486935867,1.0,0.04606833616996767,0.02579894150792746,1.0,0.1606204890663936,0.6490223732626886,0.02989148153323087
26,sunny,0,0.0968586387434555,1.0,0.04437390949325187,0.032282951142737756,1.0,0.17967457010589383,0.6519225349648228,0.034673031516271435
27,sunny,0,0.13174603174603175,0.9896825396825397,0.05394606330639105,0.057513821737845465,0.9896825396825397,0.23982039474958225,0.6710126139835226,0.05908496732026144
28,sunny,0,0.15201192250372578,0.9746646795827124,0.08135939053558573,0.11197403860196395,0.9746646795827124,0.33462522110857684,0.7502620682612504,0.05972356155576985
29,sunny,0,0.1490222521915037,1.0,0.05068442386032631,0.023022069596754402,1.0,0.15173025274069243,0.674878657994623,0.05709148123173747
30,sunny,0,0.11860795454545454,1.0,0.04459336425394788,0.02747913231084039,1.0,0.16576830912704751,0.6439888029825166,0.042460450089126564
31,sunny,0,0.12030075187969924,1.0,0.051072845296413434,0.030323669794896396,1.0,0.17413692829177962,0.6774383270335689,0.05372549019607843
32,sunny,0,0.09571162212554382,1.0,0.045970801352713524,0.022513669720657145,1.0,0.15004555881683784,0.6161036960142925,0.0445923055362605
33,sunny,0,0.10669975186104218,1.0,0.0407979422242148,0.01870631183427526,1.0,0.1367710197164416,0.5668199021040434,0.04762565075658055
34,sunny,0,0.1153612629022465,1.0,0.048485559809720025,0.025416568089791407,1.0,0.15942574475219304,0.6600343902713407,0.03997523721085276
35,sunny,0,0.11345646437994723,1.0,0.04389383592739734,0.022556976604931982,1.0,0.15018980193385964,0.6112727485402565,0.04827978684877645
36,sunny,0,0.08140877598152425,1.0,0.035770662875873785,0.019797393152819164,1.0,0.14070320946168627,0.5999523133849051,0.04273196576552099
37,sunny,0,0.09595959595959595,1.0,0.03438704733243086,0.015355984067565859,1.0,0.12391926431175203,0.6341587361403259,0.044381065557536147
38,sunny,0,0.06938020351526364,1.0,0.03010413790944354,0.014116403745593824,1.0,0.11881247302195937,0.6322998280363609,0.04436161143458309
39,sunny,0,0.10570918822479929,1.0,0.034869955884972534,0.018366052695294267,1.0,0.13552141046821445,0.6487223223955355,0.036054992915988876
40,sunny,0,0.0792167334223409,1.0,0.03378032292450872,0.014909543938262083,1.0,0.1221046433935339,0.6587199957798493,0.03068317669747027
41,sunny,0,0.05569948186528497,1.0,0.03260873798522292,0.016240973634533164,1.0,0.1274400786037625,0.6369015740465513,0.028441532053235803
42,sunny,0,0.09282245008094982,1.0,0.04000396034168402,0.024763126537822,1.0,0.15736304057122816,0.6429409019793074,0.02794831910098092
43,sunny,0,0.07920154539600772,1.0,0.03299338414826265,0.014352481489711468,1.0,0.11980184259731345,0.6067985804845849,0.02358496521596404
44,sunny,0,0.1513872135102533,1.0,0.042696243566055954,0.03391814043022003,1.0,0.1841687824529989,0.6315806182206515,0.0321838264859623
45,sunny,0,0.20554272517321015,0.9035796766743649,0.061466211823264574,0.1148838569412399,0.9035796766743649,0.33894521230021807,0.7232775345160298,0.11172847892043654
46,sunny,0,0.14099685675797036,0.9290525370453525,0.05173473880266545,0.13386793699441293,0.9290525370453525,0.3658796755689129,0.7599464850457728,0.11203676800760717
47,sunny,0,0.19791666666666666,0.8088541666666667,0.05181792166371403,0.15598074932451195,0.6192708333333333,0.39494398251462437,0.8466226448881317,0.12979166666666667
48,sunny,0,0.14185063410051668,0.8135274776890559,0.050227563423802794,0.1345885791976463,0.7393142320338187,0.3668631614071469,0.7981851904927487,0.1261422558689986
49,sunny,0,0.14688427299703263,0.7952522255192879,0.05159147661969899,0.12832913440882276,0.6785361028684471,0.35823056040603624,0.7896141813455776,0.14857159481003082
50,sunny,0,0.1997780244173141,0.8329633740288568,0.07774162652058275,0.15237439017959298,0.8329633740288568,0.39035162376963795,0.7918734975807377,0.11977758917107353
51,sunny,0,0.1460573476702509,0.982078853046595,0.044013583429249915,0.11378282115228322,0.982078853046595,0.3373170928848451,0.8412085733487801,0.12207990723170989
52,sunny,0,0.1406003159557662,0.9815692469720906,0.050703098540589325,0.10390915267146006,0.9815692469720906,0.32234942635509695,0.7886539777595836,0.1239950851325259
53,sunny,0,0.15839243498817968,0.9295508274231679,0.04314599591586853,0.10316668739983723,0.9295508274231679,0.3211957151019254,0.7932820223344106,0.13820052843832567
54,sunny,0,0.12639925373134328,0.8092350746268657,0.0403747377824501,0.09512493545459365,0.7639925373134329,0.30842330562814746,0.7666362163032575,0.11830004389815628
55,sunny,0,0.10822060353798127,0.8761706555671176,0.036275624771651874,0.09937371191767329,0.7924037460978148,0.3152359622848784,0.7901714044559437,0.12337434453490033
56,sunny,0,0.10379625180201826,0.913022585295531,0.0331842441746694,0.06669341043785186,0.8750600672753484,0.25825067364452675,0.742176656107664,0.08953840065579331
57,sunny,0,0.1257934218118869,0.7813040969417195,0.03480673680396268,0.09300711313499196,0.7386035776110791,0.30497067586079807,0.7827466240012495,0.12083319190342033
58,sunny,0,0.14595959595959596,0.8621212121212121,0.04425890345470764,0.08231944470040307,0.847979797979798,0.2869136537364562,0.7039642914898593,0.11396712220241632
59,sunny,0,0.15783898305084745,0.746292372881356,0.04512330260468572,0.0868067548593557,0.6996822033898306,0.2946298607734044,0.7410342938100968,0.1260219341974078
60,sunny,0,0.16481294236602628,0.7482305358948432,0.041899114660350664,0.08441767620622817,0.724469160768453,0.29054720133952106,0.7740339237829373,0.10881659033684253
61,sunny,0,0.180674671240709,0.8067467124070897,0.04732699020329801,0.0971925749384384,0.7547169811320755,0.31175723718694714,0.7522605087236576,0.12348568930144957
62,sunny,0,0.14156796390298929,0.9289340101522843,0.04546091985805437,0.08105078941203321,0.9289340101522843,0.28469420333409184,0.7384569566899739,0.12101124713844928
63,sunny,0,0.12961971076593465,0.9625066952329941,0.048876094093118605,0.07620036118664451,0.9625066952329941,0.2760441290566501,0.7023271679931727,0.13118455737945955
64,sunny,0,0.15081521739130435,0.9171195652173914,0.049107733826042915,0.08921031867630685,0.9171195652173914,0.2986809647036564,0.7265793296835008,0.1555253623188406
65,sunny,0,0.16446644664466448,0.8333333333333334,0.044379506605736856,0.09584997492791221,0.7282728272827282,0.30959647111669764,0.727133850649298,0.13044284820638927
66,sunny,0,0.1442652329749104,0.9843189964157706,0.05864741797960143,0.101961299515306,0.9843189964157706,0.31931379474633725,0.6812489437592709,0.1045224541429475
67,sunny,0,0.006356968215158924,1.0,0.013709024580567728,0.006902618894620635,1.0,0.08308200102682069,0.542639977263522,0.022154465698259743
68,sunny,0,0.03946227233304423,1.0,0.0297125255474978,0.017142584184256713,1.0,0.1309296917595727,0.6762204748912954,0.05586279611584443
69,sunny,1,0.20706455542021923,0.5347137637028014,0.11042491303635919,0.27548114670796714,0.4177831912302071,0.5248629789840079,0.7428257436775431,0.1499685542101534
70,sunny,1,0.18703460359176521,0.6535260621988611,0.10125180648038443,0.16999577248674816,0.6408234778799825,0.41230543591704943,0.6447525493967521,0.49795161165648916
71,sunny,0,0.11024498886414254,0.9894209354120267,0.06048423641628531,0.04569018837348129,0.9894209354120267,0.21375263360595417,0.6321214389604507,0.09369404777501202
72,sunny,0,0.15903728173666823,0.9948088721094857,0.07534060212373939,0.08978376949579117,0.9948088721094857,0.29963939910464243,0.7290501140306762,0.088036347148581
73,sunny,1,0.15079673532841043,0.31830547998445397,0.09613529817785563,0.22498107952703514,0.312475709288768,0.4743217046763042,0.8152087793161945,0.1761916737157358
74,sunny,0,0.056830215319449345,0.9855277091422521,0.04600572146387352,0.040015038176181496,0.9855277091422521,0.20003759190757495,0.5744986398307653,0.07337056954797451
